num_steps,num_blocks,num_threads,thread_steps,result,runtime
10000000,38,256,1024,3.13387,0.051335
10000000,38,256,1024,3.13387,0.093885
100000000,381,256,1024,3.13913,0.130684
100000000,381,256,1024,3.13913,0.130318
100000000,381,256,1024,3.13913,0.130224
100000000,381,256,1024,3.13913,0.130283
100000000,381,256,1024,3.13913,0.1308
100000000,381,256,1024,3.13913,0.130627
100000000,381,256,1024,3.13913,0.130218
100000000,381,256,1024,3.13913,0.130756
100000000,381,256,1024,3.13913,0.130356
100000000,381,256,1024,3.13913,0.130584
1000000000,3814,256,1024,3.14123,0.340861
1000000000,3814,256,1024,3.14123,0.489841
1000000000,3814,256,1024,3.14123,0.492936
1000000000,3814,256,1024,3.14123,0.490461
1000000000,3814,256,1024,3.14123,0.342121
1000000000,3814,256,1024,3.14123,0.404402
1000000000,3814,256,1024,3.14123,0.337812
1000000000,3814,256,1024,3.14123,0.279991
1000000000,3814,256,1024,3.14123,0.2812
1000000000,3814,256,1024,3.14123,0.286947
